date,ticker,candidate_score,candidate_label,topic,risk_flags,observation_reason,sample_headline,entry_price,horizon,horizon_days,validated_at,actual_return,qqq_return,relative_qqq_return,success
2026-06-04,REG,19.387294244829526,低優先或資料不足,半導體設備,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"ASML Stock Price, Quote & Chart | ASML HOLDING NV-NY REG SHS (NASDAQ:ASML) - ChartMill",76.68000030517578,60D,60,,,,,
2026-06-05,CRWD,94.95827380474897,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",671.02001953125,5D,5,,,,,
2026-06-05,CRWD,94.95827380474897,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",671.02001953125,20D,20,,,,,
2026-06-05,CRWD,94.95827380474897,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",671.02001953125,60D,60,,,,,
2026-06-05,KULR,93.3632879566032,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,KULR joins U.S. drone buildup with new military battery contract - Stock Titan,3.809999942779541,5D,5,,,,,
2026-06-05,KULR,93.3632879566032,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,KULR joins U.S. drone buildup with new military battery contract - Stock Titan,3.809999942779541,20D,20,,,,,
2026-06-05,KULR,93.3632879566032,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,KULR joins U.S. drone buildup with new military battery contract - Stock Titan,3.809999942779541,60D,60,,,,,
2026-06-05,RCAT,92.99630843121746,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Drone Stock Insights: Kratos Defense & Security Solutions (KTOS) and Red Cat Holdings (RCAT) - GuruFocus,12.680000305175781,5D,5,,,,,
2026-06-05,RCAT,92.99630843121746,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Drone Stock Insights: Kratos Defense & Security Solutions (KTOS) and Red Cat Holdings (RCAT) - GuruFocus,12.680000305175781,20D,20,,,,,
2026-06-05,RCAT,92.99630843121746,高優先觀察,國防/航太,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Drone Stock Insights: Kratos Defense & Security Solutions (KTOS) and Red Cat Holdings (RCAT) - GuruFocus,12.680000305175781,60D,60,,,,,
2026-06-05,PANW,90.0,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",272.04998779296875,5D,5,,,,,
2026-06-05,PANW,90.0,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",272.04998779296875,20D,20,,,,,
2026-06-05,PANW,90.0,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",272.04998779296875,60D,60,,,,,
2026-06-05,RTX,27.984023998573075,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Defense Stocks Outlook 2026: Lockheed, RTX, Northrop, and the Drone Trade - Gotrade",180.99000549316406,5D,5,,,,,
2026-06-05,RTX,27.984023998573075,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Defense Stocks Outlook 2026: Lockheed, RTX, Northrop, and the Drone Trade - Gotrade",180.99000549316406,20D,20,,,,,
2026-06-05,RTX,27.984023998573075,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Defense Stocks Outlook 2026: Lockheed, RTX, Northrop, and the Drone Trade - Gotrade",180.99000549316406,60D,60,,,,,
2026-06-05,LMT,26.18917635066677,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,SA Asks: What are the best drone stocks right now? (LMT:NYSE) - Seeking Alpha,523.760009765625,5D,5,,,,,
2026-06-05,LMT,26.18917635066677,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,SA Asks: What are the best drone stocks right now? (LMT:NYSE) - Seeking Alpha,523.760009765625,20D,20,,,,,
2026-06-05,LMT,26.18917635066677,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,SA Asks: What are the best drone stocks right now? (LMT:NYSE) - Seeking Alpha,523.760009765625,60D,60,,,,,
2026-06-05,KTOS,22.53397792533147,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Drone Stock Insights: Kratos Defense & Security Solutions (KTOS) and Red Cat Holdings (RCAT) - GuruFocus,58.52000045776367,5D,5,,,,,
2026-06-05,KTOS,22.53397792533147,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Drone Stock Insights: Kratos Defense & Security Solutions (KTOS) and Red Cat Holdings (RCAT) - GuruFocus,58.52000045776367,20D,20,,,,,
2026-06-05,KTOS,22.53397792533147,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Drone Stock Insights: Kratos Defense & Security Solutions (KTOS) and Red Cat Holdings (RCAT) - GuruFocus,58.52000045776367,60D,60,,,,,
2026-06-05,SA,20.035556336974125,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,SA Asks: What are the best drone stocks right now? (LMT:NYSE) - Seeking Alpha,29.420000076293945,5D,5,,,,,
2026-06-05,SA,20.035556336974125,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,SA Asks: What are the best drone stocks right now? (LMT:NYSE) - Seeking Alpha,29.420000076293945,20D,20,,,,,
2026-06-05,SA,20.035556336974125,暫時不強,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,SA Asks: What are the best drone stocks right now? (LMT:NYSE) - Seeking Alpha,29.420000076293945,60D,60,,,,,
2026-06-06,CRWD,99.39874471628026,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",658.7899780273438,5D,5,,,,,
2026-06-06,CRWD,99.39874471628026,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",658.7899780273438,20D,20,,,,,
2026-06-06,CRWD,99.39874471628026,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",658.7899780273438,60D,60,,,,,
2026-06-06,RCAT,95.10126855229532,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,12.460000038146973,5D,5,,,,,
2026-06-06,RCAT,95.10126855229532,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,12.460000038146973,20D,20,,,,,
2026-06-06,RCAT,95.10126855229532,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,12.460000038146973,60D,60,,,,,
2026-06-06,PANW,93.59803443255754,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",266.3299865722656,5D,5,,,,,
2026-06-06,PANW,93.59803443255754,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",266.3299865722656,20D,20,,,,,
2026-06-06,PANW,93.59803443255754,高優先觀察,網路安全,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Cybersecurity Stocks Add $280B Ahead of PANW, CRWD Earnings - Gotrade",266.3299865722656,60D,60,,,,,
2026-06-06,ONDS,93.00452365978242,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,10.300000190734863,5D,5,,,,,
2026-06-06,ONDS,93.00452365978242,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,10.300000190734863,20D,20,,,,,
2026-06-06,ONDS,93.00452365978242,高優先觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,10.300000190734863,60D,60,,,,,
2026-06-06,XLV,82.08786629815675,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,5D,5,,,,,
2026-06-06,XLV,82.08786629815675,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,20D,20,,,,,
2026-06-06,XLV,82.08786629815675,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,60D,60,,,,,
2026-06-06,TS,72.34756856566884,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,62.810001373291016,5D,5,,,,,
2026-06-06,TS,72.34756856566884,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,62.810001373291016,20D,20,,,,,
2026-06-06,TS,72.34756856566884,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock At $9.47 🚀 | Hidden Defense Giant In The Making? Mn Frost (TS0MfMWWm5) - Mshale,62.810001373291016,60D,60,,,,,
2026-06-07,RCAT,95.10126855229532,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,12.460000038146973,5D,5,,,,,
2026-06-07,RCAT,95.10126855229532,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,12.460000038146973,20D,20,,,,,
2026-06-07,RCAT,95.10126855229532,高優先觀察,機器人/自動化,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,12.460000038146973,60D,60,,,,,
2026-06-07,XLV,82.08786629815675,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,5D,5,,,,,
2026-06-07,XLV,82.08786629815675,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,20D,20,,,,,
2026-06-07,XLV,82.08786629815675,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,60D,60,,,,,
2026-06-07,CAT,59.407240639396065,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,How Investors Are Reacting To Caterpillar (CAT) AI Data Center Demand And Raised 2026 Sales Outlook - simplywall.st,915.6400146484375,5D,5,,,,,
2026-06-07,CAT,59.407240639396065,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,How Investors Are Reacting To Caterpillar (CAT) AI Data Center Demand And Raised 2026 Sales Outlook - simplywall.st,915.6400146484375,20D,20,,,,,
2026-06-07,CAT,59.407240639396065,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,How Investors Are Reacting To Caterpillar (CAT) AI Data Center Demand And Raised 2026 Sales Outlook - simplywall.st,915.6400146484375,60D,60,,,,,
2026-06-07,EQS,59.0,題材有熱度但訊號普通,加密/交易平台,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Bybit Launches IPO Express, Becoming One of First Centralized Crypto Exchanges to Offer Tokenized IPO Access, Starting With SpaceX | Corporate - EQS News",1.3200000524520874,5D,5,,,,,
2026-06-07,EQS,59.0,題材有熱度但訊號普通,加密/交易平台,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Bybit Launches IPO Express, Becoming One of First Centralized Crypto Exchanges to Offer Tokenized IPO Access, Starting With SpaceX | Corporate - EQS News",1.3200000524520874,20D,20,,,,,
2026-06-07,EQS,59.0,題材有熱度但訊號普通,加密/交易平台,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Bybit Launches IPO Express, Becoming One of First Centralized Crypto Exchanges to Offer Tokenized IPO Access, Starting With SpaceX | Corporate - EQS News",1.3200000524520874,60D,60,,,,,
2026-06-07,BLOK,46.641064589656935,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,BLOK's Top Stocks for May Target AI Data Center Growth - ETF Database,63.099998474121094,5D,5,,,,,
2026-06-07,BLOK,46.641064589656935,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,BLOK's Top Stocks for May Target AI Data Center Growth - ETF Database,63.099998474121094,20D,20,,,,,
2026-06-07,BLOK,46.641064589656935,題材有熱度但訊號普通,AI/資料中心,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,BLOK's Top Stocks for May Target AI Data Center Growth - ETF Database,63.099998474121094,60D,60,,,,,
2026-06-08,ADPT,95.83475334774303,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Adaptive Biotech (ADPT) Reports 35% Revenue Growth Driven by Strong clonoSEQ Performance in Q1 2026 - Yahoo Finance,16.700000762939453,5D,5,,,,,
2026-06-08,ADPT,95.83475334774303,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Adaptive Biotech (ADPT) Reports 35% Revenue Growth Driven by Strong clonoSEQ Performance in Q1 2026 - Yahoo Finance,16.700000762939453,20D,20,,,,,
2026-06-08,ADPT,95.83475334774303,高優先觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Adaptive Biotech (ADPT) Reports 35% Revenue Growth Driven by Strong clonoSEQ Performance in Q1 2026 - Yahoo Finance,16.700000762939453,60D,60,,,,,
2026-06-08,GE,78.82713799639924,可觀察,國際貿易,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"One Year After Trump’s ‘Liberation Day’ Tariffs, GE And Deere Emerge As Only Big Manufacturing Winners - Stocktwits",322.0400085449219,5D,5,,,,,
2026-06-08,GE,78.82713799639924,可觀察,國際貿易,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"One Year After Trump’s ‘Liberation Day’ Tariffs, GE And Deere Emerge As Only Big Manufacturing Winners - Stocktwits",322.0400085449219,20D,20,,,,,
2026-06-08,GE,78.82713799639924,可觀察,國際貿易,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"One Year After Trump’s ‘Liberation Day’ Tariffs, GE And Deere Emerge As Only Big Manufacturing Winners - Stocktwits",322.0400085449219,60D,60,,,,,
2026-06-08,XLV,76.06303680386478,可觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,5D,5,,,,,
2026-06-08,XLV,76.06303680386478,可觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,20D,20,,,,,
2026-06-08,XLV,76.06303680386478,可觀察,醫療科技,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,Medical device and healthcare services stocks lead sector's EPS revision rankings (XLV:NYSEARCA) - Seeking Alpha,152.64999389648438,60D,60,,,,,
2026-06-08,ONDS,75.74325591381985,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock Drops… But This Changes EVERYTHING 🚀 Jakub Menšík (dbrAnQxIDF) - Mshale,10.300000190734863,5D,5,,,,,
2026-06-08,ONDS,75.74325591381985,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock Drops… But This Changes EVERYTHING 🚀 Jakub Menšík (dbrAnQxIDF) - Mshale,10.300000190734863,20D,20,,,,,
2026-06-08,ONDS,75.74325591381985,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,ONDS Stock Drops… But This Changes EVERYTHING 🚀 Jakub Menšík (dbrAnQxIDF) - Mshale,10.300000190734863,60D,60,,,,,
2026-06-08,PAYS,72.3853494068293,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Paysign, Inc. (NASDAQ:PAYS) Meets Key CAN SLIM Criteria with Strong Earnings Growth and Zero Debt - ChartMill",6.619999885559082,5D,5,,,,,
2026-06-08,PAYS,72.3853494068293,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Paysign, Inc. (NASDAQ:PAYS) Meets Key CAN SLIM Criteria with Strong Earnings Growth and Zero Debt - ChartMill",6.619999885559082,20D,20,,,,,
2026-06-08,PAYS,72.3853494068293,可觀察,小型成長股,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Paysign, Inc. (NASDAQ:PAYS) Meets Key CAN SLIM Criteria with Strong Earnings Growth and Zero Debt - ChartMill",6.619999885559082,60D,60,,,,,
2026-06-08,IT,43.07362323091466,題材有熱度但訊號普通,國際貿易,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Tariff jitters, IT stock shock, and high crude oil batter Sensex, Nifty - theweek.in",160.35000610351562,5D,5,,,,,
2026-06-08,IT,43.07362323091466,題材有熱度但訊號普通,國際貿易,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Tariff jitters, IT stock shock, and high crude oil batter Sensex, Nifty - theweek.in",160.35000610351562,20D,20,,,,,
2026-06-08,IT,43.07362323091466,題材有熱度但訊號普通,國際貿易,未觸發主要風險,新聞提及 1 次，量價訊號尚需確認。,"Tariff jitters, IT stock shock, and high crude oil batter Sensex, Nifty - theweek.in",160.35000610351562,60D,60,,,,,
2026-06-08,DXC,7.218530859735777,低優先或資料不足,金融科技,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"New DXC platform plugs banks into Ripple, BNPL and FedNow rails - Stock Titan",8.899999618530273,5D,5,,,,,
2026-06-08,DXC,7.218530859735777,低優先或資料不足,金融科技,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"New DXC platform plugs banks into Ripple, BNPL and FedNow rails - Stock Titan",8.899999618530273,20D,20,,,,,
2026-06-08,DXC,7.218530859735777,低優先或資料不足,金融科技,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"New DXC platform plugs banks into Ripple, BNPL and FedNow rails - Stock Titan",8.899999618530273,60D,60,,,,,
2026-06-09,AMC,97.62579043023894,高優先觀察,消費復甦,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Stitch Fix and AMC Entertainment Stocks Trade Up, What You Need To Know - Yahoo Finance UK",1.9377000331878662,5D,5,,,,,
2026-06-09,AMC,97.62579043023894,高優先觀察,消費復甦,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Stitch Fix and AMC Entertainment Stocks Trade Up, What You Need To Know - Yahoo Finance UK",1.9377000331878662,20D,20,,,,,
2026-06-09,AMC,97.62579043023894,高優先觀察,消費復甦,未觸發主要風險,新聞提及 1 次，且價格站上 50DMA，值得加入觀察清單。,"Stitch Fix and AMC Entertainment Stocks Trade Up, What You Need To Know - Yahoo Finance UK",1.9377000331878662,60D,60,,,,,
2026-06-09,AVAV,43.828465033970275,題材有熱度但訊號普通,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,AVAV Stock Rides Drone Defense Bull Wave As New Air Force Contract Adds Fuel — Here's What Investors Need To Know - Stocktwits,176.7100067138672,5D,5,,,,,
2026-06-09,AVAV,43.828465033970275,題材有熱度但訊號普通,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,AVAV Stock Rides Drone Defense Bull Wave As New Air Force Contract Adds Fuel — Here's What Investors Need To Know - Stocktwits,176.7100067138672,20D,20,,,,,
2026-06-09,AVAV,43.828465033970275,題材有熱度但訊號普通,國防/航太,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,AVAV Stock Rides Drone Defense Bull Wave As New Air Force Contract Adds Fuel — Here's What Investors Need To Know - Stocktwits,176.7100067138672,60D,60,,,,,
2026-06-09,EQS,33.54114123600961,暫時不強,加密/交易平台,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Bybit Launches IPO Express, Becoming One of First Centralized Crypto Exchanges to Offer Tokenized IPO Access, Starting With SpaceX | Corporate - EQS News",1.350000023841858,5D,5,,,,,
2026-06-09,EQS,33.54114123600961,暫時不強,加密/交易平台,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Bybit Launches IPO Express, Becoming One of First Centralized Crypto Exchanges to Offer Tokenized IPO Access, Starting With SpaceX | Corporate - EQS News",1.350000023841858,20D,20,,,,,
2026-06-09,EQS,33.54114123600961,暫時不強,加密/交易平台,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"Bybit Launches IPO Express, Becoming One of First Centralized Crypto Exchanges to Offer Tokenized IPO Access, Starting With SpaceX | Corporate - EQS News",1.350000023841858,60D,60,,,,,
2026-06-09,RCAT,28.79937490880054,暫時不強,機器人/自動化,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,11.404999732971191,5D,5,,,,,
2026-06-09,RCAT,28.79937490880054,暫時不強,機器人/自動化,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,11.404999732971191,20D,20,,,,,
2026-06-09,RCAT,28.79937490880054,暫時不強,機器人/自動化,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,Red Cat Holdings (RCAT) Is Down 12.6% After Expanding AI Defense Robotics Footprint - Has The Bull Case Changed? - simplywall.st,11.404999732971191,60D,60,,,,,
2026-06-09,USAR,10.147476927979692,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",20.83099937438965,5D,5,,,,,
2026-06-09,USAR,10.147476927979692,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",20.83099937438965,20D,20,,,,,
2026-06-09,USAR,10.147476927979692,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",20.83099937438965,60D,60,,,,,
2026-06-09,MP,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",53.31999969482422,5D,5,,,,,
2026-06-09,MP,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",53.31999969482422,20D,20,,,,,
2026-06-09,MP,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",53.31999969482422,60D,60,,,,,
2026-06-09,UUUU,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",14.260000228881836,5D,5,,,,,
2026-06-09,UUUU,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",14.260000228881836,20D,20,,,,,
2026-06-09,UUUU,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",14.260000228881836,60D,60,,,,,
2026-06-09,UAMY,0.0,低優先或資料不足,能源/材料,低於50DMA,新聞提及 1 次，量價訊號尚需確認。,"MP, USAR, UAMY, UUUU stocks in focus: US.-China deal moves to ease rare earth supply crunch - MSN",7.170000076293945,5D,5,,,,,
